"","estimate","se","n","tstat","fstat","pvalue","df","fdr"
"ENSG00000151365",-0.021885532673121,0.0368345864387633,734,-0.594157143843741,0.353022711580261,0.552596276979545,710,0.919682893125894
"ENSG00000151689",-0.0151156231749919,0.0395900984292047,734,-0.381803121859416,0.145773623861159,0.702721643320953,710,0.952893511543788
"ENSG00000151702",-0.0173490352615054,0.048321184821258,734,-0.359035800253661,0.128906705863518,0.719675050999304,710,0.9556890635158
"ENSG00000152137",-0.0581797393412161,0.0393809416799376,734,-1.47735774868115,2.18258591758787,0.140023186534794,710,0.724925802213878
"ENSG00000152580",-0.0189111995136209,0.0359276586816347,734,-0.52636882578958,0.277064140762833,0.598796356800032,710,0.930967273927627
"ENSG00000152779",0.125730286974634,0.03717025058113,734,3.3825515031223,11.4416546712747,0.000757548144502943,710,0.143385235521346
"ENSG00000153093",-0.0284567172434505,0.036208915673265,734,-0.785903601760206,0.617644471259275,0.432186161077122,710,0.882878424031682
"ENSG00000153162",-0.0472252621650634,0.0364794741839972,734,-1.29457080238783,1.67591356239475,0.195889190757947,710,0.770785002033175
"ENSG00000153707",-0.0209558669183036,0.035901281976733,734,-0.583708039503567,0.340715075380846,0.559602138673315,710,0.921486029460911
"ENSG00000154252",0.0550297763741462,0.0388713899501699,734,1.41568841362992,2.0041736844858,0.157305251988206,710,0.741909993190241
"ENSG00000154548",-0.0236129640883362,0.0424771610730217,734,-0.555897887049079,0.309022460825369,0.578455792779681,710,0.926929585904058
"ENSG00000154721",0.0416608660219654,0.0389854876567212,734,1.06862498139825,1.14195935086802,0.285601870473107,710,0.826275852278229
"ENSG00000154783",-0.0812150270346687,0.0358599024412774,734,-2.26478661417618,5.12925840775122,0.0238264177082317,710,0.480431459265982
"ENSG00000155629",-0.0172458515114744,0.0426809286567604,734,-0.404064579994625,0.163268184805906,0.686286908316337,710,0.949367089071122
"ENSG00000155850",-0.0576053043641485,0.039189906392329,734,-1.46990155545317,2.16061058272336,0.142031393413423,710,0.726335073850536
"ENSG00000156466",-0.00596580000478367,0.0393130282672662,734,-0.151751220084744,0.0230284327969222,0.87942626569297,710,0.983913635895825
"ENSG00000156510",0.0121203622258471,0.0406570458805185,734,0.298112220486112,0.0888708960027644,0.765704731133453,710,0.964312178796203
"ENSG00000156687",-0.0745547943966035,0.0358062826008415,734,-2.08217075276201,4.3354350436574,0.0376843949985729,710,0.54676799972419
"ENSG00000157087",-0.0401702084144221,0.036614091726519,734,-1.09712426337009,1.20368164927505,0.272959028879332,710,0.820341102206189
"ENSG00000157152",0.0135192559586962,0.0403585176408302,734,0.334979001929915,0.112210931733682,0.737739867138,710,0.959319400608393
"ENSG00000157214",-0.0358874299942926,0.0434964699575935,734,-0.825065345056295,0.68073282361252,0.409611606503956,710,0.87407934173167
"ENSG00000157227",0.0300971490482401,0.042469809095046,734,0.708671634969766,0.502215486210543,0.478760880355709,710,0.898594505615658
"ENSG00000157368",0.011432213562529,0.0370384547573325,734,0.308657951240953,0.0952697308638391,0.757672275029302,710,0.963043559567348
"ENSG00000157399",-0.0404122893327113,0.0406129714507706,734,-0.995058669412983,0.990141755573541,0.320046727302024,710,0.84138658447192
"ENSG00000157404",-0.0648779655857434,0.0357636616811756,734,-1.81407502856152,3.29086820925009,0.0700881513704013,710,0.629942221775167
"ENSG00000157833",-0.00538552123889081,0.0415470146382504,734,-0.129624746465721,0.0168025748959961,0.896900036604781,710,0.986353260234003
"ENSG00000158246",-0.0110637425179053,0.0391690543134844,734,-0.282461313192759,0.0797843934503054,0.777672128029967,710,0.966679382598819
"ENSG00000158292",-0.010122907215661,0.0379117333139602,734,-0.267012513825989,0.0712956825393914,0.789537061579939,710,0.968492518236712
"ENSG00000158458",0.0219272337181099,0.0366256534730054,734,0.5986851192777,0.358423872044167,0.549573832560457,710,0.918563379033788
